fixture	period	category	depth	slot	cellKey	plainText
26-jonggyeok-jongsal-tiered.json	thisYear	romance	brief	headline	thisYear/romance/brief/headline	올해는 곁의 사람과 한 끼를 천천히 나눠요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	standard	para0	thisYear/romance/standard/para0	올해는 만남의 폭을 넓히고 관계에 활기를 넣기 좋은 흐름이 있습니다.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	standard	para1	thisYear/romance/standard/para1	새로운 사람을 만나거나 기존 관계에 변화를 주고 싶다면, 너무 무겁게 시작하기보다 자연스럽게 대화를 늘려 보세요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	standard	para2	thisYear/romance/standard/para2	다만 설렘이 커질수록 서로 원하는 관계의 모습이 같은지 확인하는 과정이 필요해요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	expert	para0	thisYear/romance/expert/para0	올해의 인연은 부드러운 일간 특성상 한 해 동안 곁의 신호를 받아들이는 태도가 잘 어울리는 시기예요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	expert	para1	thisYear/romance/expert/para1	#배우자궁에서는 들어오는 관심을 따뜻하게 맞이하면, 한 해 안에서 신뢰가 자연스럽게 쌓여요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	expert	para2	thisYear/romance/expert/para2	표현 기운인 #식신을 살리면 한결같은 다정함이 자연스럽게 흘러가고, 책임 기운인 #정관이 한 해의 약속과 신뢰를 단단히 받쳐 줘요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	expert	para3	thisYear/romance/expert/para3	자기 마음을 너무 묵혀 두지 않고 짧은 한마디라도 한 해 동안 자주 표현하면, 다음 해의 관계가 한결 또렷해져요.
26-jonggyeok-jongsal-tiered.json	thisYear	romance	expert	para4	thisYear/romance/expert/para4	들어오는 관심을 의심하지 않고 자연스럽게 받아들이는 태도가 가장 큰 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	brief	headline	thisYear/family/brief/headline	올해 가족 관계는 조언보다 먼저 들어주는 태도가 안정감을 만듭니다.
26-jonggyeok-jongsal-tiered.json	thisYear	family	standard	para0	thisYear/family/standard/para0	올해는 부모님과 자녀 사이에서 한 해의 역할을 차분히 다듬기 좋은 시기예요. 부모님께는 분기마다 한 번 직접 시간을 내면 분위기가 단단해지고, 작은 신호를 메모해 두면 한 해 동안의 결정이 부드러워져요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	standard	para1	thisYear/family/standard/para1	자녀에게는 응원 한 줄 정도의 가벼운 표현이 잘 맞고, 형제와의 모임도 분기에 한 번 챙기면 평생의 따뜻한 기억이 모여요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	standard	para2	thisYear/family/standard/para2	챙길 사람이 많은 해이니 한 사람에게 부담이 몰리지 않게 골고루 나누고, 자기 휴식도 한 칸 챙겨 두는 방식이 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	expert	para0	thisYear/family/expert/para0	연간 가족운에서 봄과 여름의 현재 계절은 가족 내 의사 표현과 역할 재편이 빨라지는 신호예요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	expert	para1	thisYear/family/expert/para1	#비견은 각자의 기준이 강해지는 지점을, #식신은 돌봄을 실제 행동으로 풀어내는 지점을 봐요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	expert	para2	thisYear/family/expert/para2	#용신과 정렬되면 가족 계획을 확장해도 되지만, 충돌하면 비용과 역할을 먼저 작게 시험해야 해요.
26-jonggyeok-jongsal-tiered.json	thisYear	family	expert	para3	thisYear/family/expert/para3	#형제궁의 흐름과 #자녀궁의 흐름을 함께 살펴 두면 가족 안의 분위기 흐름이 더 또렷해져요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	brief	headline	thisYear/career/brief/headline	올해는 맡은 역할을 단단히 받쳐 가는 한 해예요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	standard	para0	thisYear/career/standard/para0	결정의 무게가 늘어나는 시기라, 결정을 함께 의논할 사람을 일찍 정해 두면 흔들림이 줄어요. 큰 역할만 좇기보다는 지금 맡은 일을 제대로 마무리하는 태도가 다음 신뢰가 된다는 점을 잊지 않으면 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	standard	para1	thisYear/career/standard/para1	일과 가족 사이의 균형은 어느 한쪽이 무너지지 않게 자기 페이스를 적어 두는 것에서 시작돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	standard	para2	thisYear/career/standard/para2	한 역할에 오래 머문 만큼 후반의 기반도 단단해지는 한 해예요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	expert	para0	thisYear/career/expert/para0	올해 직업운에서 봄과 여름의 현재 계절은 새 시장, 새 역할, 공개 활동의 신호를 키워요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	expert	para1	thisYear/career/expert/para1	#식신이 성과물로 쌓이면 확장성이 생기고, #격국적합도가 맞으면 역할 상승으로 이어질 수 있어요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	expert	para2	thisYear/career/expert/para2	#용신이 충돌하면 올해의 큰 확장은 비용부터 계산해야 해요.
26-jonggyeok-jongsal-tiered.json	thisYear	career	expert	para3	thisYear/career/expert/para3	#장성살의 신호와 #천의의 흐름이 함께 보이는 사주는 자기 자리에 머무는 호흡과 곁의 도움을 거절하지 않는 호흡이 둘 다 잘 어울려요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	brief	headline	thisYear/study_document/brief/headline	올해는 모은 자료를 천천히 엮어 두기 좋은 한 해예요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	standard	para0	thisYear/study_document/standard/para0	올해는 계약·법률문서·자격 갱신에서 큰 단계가 풀리는 시기예요. 새 결정과 점검을 함께 두는 방식이 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	standard	para1	thisYear/study_document/standard/para1	잘 다진 흙 위에 기둥을 다시 점검하고 새로운 기준을 더하는 그림을 떠올려 보면 좋아요. 한 번 점검한 문서는 몇 년의 기준을 또렷하게 해 줘요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	standard	para2	thisYear/study_document/standard/para2	잘 풀리는 면은, 작은 조항·기한·날짜 같은 디테일을 발견하는 일이에요. 평소 지나쳤을 한 줄이 올해는 또렷이 보여요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	standard	para3	thisYear/study_document/standard/para3	살짝 주의할 점은, 가까운 사이의 서류 생략이에요. 올해처럼 기준이 또렷한 시기엔 종이 한 장으로 정리해 두면 든든해요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	standard	para4	thisYear/study_document/standard/para4	연말의 한 시간 점검이 다음 해의 후회를 막아 줘요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	expert	para0	thisYear/study_document/expert/para0	연간 문서운에서 봄과 여름의 현재 계절은 접수, 발표, 계약 초안처럼 밖으로 드러나는 문서 활동을 키워요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	expert	para1	thisYear/study_document/expert/para1	#정인은 근거 자료를, #식신은 산출 속도를 뜻해요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	expert	para2	thisYear/study_document/expert/para2	#용신 정렬이 낮으면 올해 문서 목표를 넓히기보다 초안, 검토, 제출 순서를 고정해야 해요.
26-jonggyeok-jongsal-tiered.json	thisYear	study_document	expert	para3	thisYear/study_document/expert/para3	#관록궁의 자리와 #복덕궁의 흐름이 함께 또렷해지는 시기엔 자격·계약·발표 흐름이 한 방향으로 마무리되는 자리가 보여요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	brief	headline	thisYear/expression_children/brief/headline	올해는 매듭들이 모여 자기 중심이 단단해져요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	standard	para0	thisYear/expression_children/standard/para0	분기마다 짚어 두는 한 매듭 한 매듭이 모여 자기 표현의 색을 한 뼘씩 진하게 만들어 주는 한 해예요. 큰 무대를 욕심내기보다, 가까운 사람 앞에서 한 매듭·한 줄을 다듬어 두면 한 해의 방향이 또렷해져요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	standard	para1	thisYear/expression_children/standard/para1	천천히 자라는 화분에 매주 물 한 모금을 더 주는 시간 같은 한 해예요. 비교에 흔들리기 쉬운 한 해지만 자기 페이스를 지키면 표현이 길게 이어져요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	standard	para2	thisYear/expression_children/standard/para2	올해의 매듭들이 다음 해 방향의 뿌리가 돼요. 너무 완벽하게 만들지 않고 매듭만 분명히 두면 충분해요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	expert	para0	thisYear/expression_children/expert/para0	올해는 표현과 창작의 외연이 커지는 흐름이에요. #식신이 안정되면 장기 생산성이 되고, #상관은 차별화된 기획으로 작동해요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	expert	para1	thisYear/expression_children/expert/para1	#용신과 맞는 표현 채널을 선택하는 것이 중요해요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	expert	para2	thisYear/expression_children/expert/para2	#대운궁실의 흐름과 #월운의 자리가 표현의 흐름으로 맞물리는 시기엔 작품·발표 자리가 한 단계 깊어지는 흐름이 보여요.
26-jonggyeok-jongsal-tiered.json	thisYear	expression_children	expert	para3	thisYear/expression_children/expert/para3	자기 표현의 흐름은 식신의 꾸준함과 #상관의 새로움이 짝을 이루는 자리에서 빛이 나고, 가까운 사람의 한 마디 반응이 다음 흐름의 방향을 만들어 줘요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	brief	headline	thisYear/health_stress/brief/headline	올해는 무리하지 않는 흐름이 약이에요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	standard	para0	thisYear/health_stress/standard/para0	올해는 일과 가족 사이의 균형을 살피기 좋은 시기예요. 어깨에 얹힌 짐을 풀어 주는 시간을 일정 안에 적어 두면 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	standard	para1	thisYear/health_stress/standard/para1	단단한 흙처럼 받쳐 주는 흐름이지만, 나를 위한 시간을 비워 두지 않으면 작은 피로가 모이기 쉬워요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	standard	para2	thisYear/health_stress/standard/para2	잘 풀리는 것은 몸을 움직이는 휴식이에요. 가벼운 운동이나 짧은 산행이 마음의 짐을 가장 잘 풀어 줘요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	standard	para3	thisYear/health_stress/standard/para3	주의할 점은 감정을 미루는 거예요. 가까운 사람과 가볍게 대화를 나누면 무리 없이 흘러가요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	standard	para4	thisYear/health_stress/standard/para4	연말은 몸을 움직이는 휴식으로 마무리하면 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	expert	para0	thisYear/health_stress/expert/para0	올해는 일간 기운이 잔잔한 시기예요. #정인의 따뜻한 돌봄을 가까이 두는 습관이 한 해 회복의 큰 축이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	expert	para1	thisYear/health_stress/expert/para1	압박이 닿는 시기에는 #편관의 압박이 한꺼번에 누르지 않도록 일을 분산하면 한 해의 부담이 가벼워져요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	expert	para2	thisYear/health_stress/expert/para2	결과가 더디게 오는 자리는 #공망의 신호와 닿아요. 천천히 익는 시간은 흉한 신호가 아니니, 인내가 큰 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	expert	para3	thisYear/health_stress/expert/para3	#백호대살의 신호와 #괴강살의 흐름이 함께 보이는 시기엔 자기 한계를 의식적으로 두는 호흡이 가장 든든한 회복 자리예요.
26-jonggyeok-jongsal-tiered.json	thisYear	health_stress	expert	para4	thisYear/health_stress/expert/para4	#천을귀인의 기운이 곁에 보이는 사주는 한 해의 회복이 한 사람의 따뜻한 도움 한 번에서 크게 풀리는 자리가 자주 등장해요. 신약한 일간이 무리하지 않는 한 해를 보내면, 다음 해의 토대가 단단해지는 사주이니 작은 휴식 한 번도 늦지 않은 자기 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	brief	headline	thisYear/movement/brief/headline	올해는 익숙한 동선에서 한 발짝씩 넓혀 가기 좋아요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	standard	para0	thisYear/movement/standard/para0	갑작스러운 큰 변화보다 평소 다니던 길을 한 축으로 두고 활동 반경을 천천히 키워 가는 한 해 이동운이에요. 자기 자리를 무리해서 옮기지 않고 호흡 가능한 폭으로 늘려 가는 페이스가 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	standard	para1	thisYear/movement/standard/para1	작은 여행·짧은 출장이 자기 리듬을 회복시켜 줘요. 큰 변화는 한 번에 하지 않고 단계를 나눠 가면, 호흡이 흐트러지지 않아요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	standard	para2	thisYear/movement/standard/para2	다만 변화 자체를 너무 미루면 몸과 마음이 무거워지기 쉬워요. 한 발짝 정도의 작은 움직임은 한 해의 회복 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	expert	para0	thisYear/movement/expert/para0	올해 약한 일간이 #역마의 자극을 천천히 풀어 내는 시기예요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	expert	para1	thisYear/movement/expert/para1	#조상궁의 뿌리에 힘을 더해 주는 동선이 우선이라, 큰 변화는 단계로 나누는 방식이 잘 맞아요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	expert	para2	thisYear/movement/expert/para2	#용신 보완 방향에 어울리는 작은 이동이 회복의 자산이 돼요.
26-jonggyeok-jongsal-tiered.json	thisYear	movement	expert	para3	thisYear/movement/expert/para3	#대운궁실의 흐름이 강해지는 시기엔 한 발짝 더 내디뎌 봐도 좋아요.
27-jonggyeok-jongah-tiered.json	life	overall	brief	headline	life/overall/brief/headline	어린 남자아이는 안전한 규칙 속 호기심이 좋아요.
27-jonggyeok-jongah-tiered.json	life	overall	standard	para0	life/overall/standard/para0	어린 남자아이의 하루는 활동성만으로 단정하지 말고 감정, 안정감, 집중 리듬을 함께 살피는 것이 좋아요.
